秒播央卫,#genre#
广东新闻,http://14.212.185.146:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
广东民生,http://14.212.185.146:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://14.212.185.146:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
广东影视,http://14.212.185.146:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0


广东卫视,http://nctv.top/IDOEPpiryt/migu.php?id=gdws
广东卫视,http://ms.fxim.net:808/hls/27/index.m3u8

广东珠江,https://tv.cdn.com.mp/live/gdzj/stream.m3u8
广东珠江,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj
广东珠江,https://cdn2.163189.xyz/live/gdzj/stream.m3u8
广东珠江,https://tv.cdn.com.mp/live/gdty/stream.m3u8
广东体育,https://cdn2.163189.xyz/live/gdty/stream.m3u8
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty

广东卫视,http://119.125.134.235:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://119.125.134.235:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
广东影视,http://119.125.134.235:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
广东少儿,http://119.125.134.235:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
广东移动,http://119.125.134.235:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江台,http://119.125.134.235:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0



广州综合,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/gztv.js?id=zonghes
广州新闻,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/gztv.js?id=xinwen
广州法治,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/gztv.js?id=fazhi
广州竞赛,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/gztv.js?id=jingsai
南国都市4K,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/gztv.js?id=nanguodushi
东莞新闻综合,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/dongguan.js?id=4
东莞生活资讯,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/dongguan.js?id=5
佛山新闻综合,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/foshan.js?id=http://p.ytelc.com/169l/gd/foshan.php?id=foshanzh
佛山公共频道,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/foshan.js?id=http://p.ytelc.com/169l/gd/foshan.php?id=foshangg
佛山影视频道,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/foshan.js?id=http://p.ytelc.com/169l/gd/foshan.php?id=foshanys
佛山顺德频道,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/foshan.js?id=http://p.ytelc.com/169l/gd/foshan.php?id=foshansd
佛山南海频道,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/foshan.js?id=http://p.ytelc.com/169l/gd/foshan.php?id=foshannh
佛山高明频道,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/foshan.js?id=http://p.ytelc.com/169l/gd/foshan.php?id=foshangm
佛山三水频道,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/foshan.js?id=http://p.ytelc.com/169l/gd/foshan.php?id=foshanss
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8

广西,#genre#
南宁公共,https://hls.nntv.cn/nnlive/GGPD_24.m3u8
南宁新闻综合,http://hls.nntv.cn/nnlive/XWZH_24.m3u8
南宁文旅生活,http://615bbf179ba53515dccad7b1da5d1ad9.livehwc3.cn/hls.nntv.cn/nnlive/WLSH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=2598844eaee8a4265e706fc14b3fc11d
南宁文旅生活,https://hls.nntv.cn/nnlive/WLSH_24.m3u8
隆安新闻综合,http://hls.nntv.cn/nnlive/LATV_24.m3u8
南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8

湖南,#genre#
湖南娱乐,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hn.js?id=hnyl
湖南电影,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hn.js?id=hndy
湖南都市,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hn.js?id=hnds
湖南电视剧,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hn.js?id=hndsj
湖南公共,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hn.js?id=hngg
湖南国际,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hn.js?id=hngj
金鹰纪实,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hn.js?id=jyjs
金鹰卡通,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hn.js?id=jykt
先锋乒羽,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hn.js?id=xfpy
快乐垂钓,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hn.js?id=klcd
茶频道,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hn.js?id=cpd
长沙新闻综合,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hn.js?id=csxwzh
长沙政法频道,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hn.js?id=cszfpd
长沙女性频道,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hn.js?id=csnxpd
快乐购,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hn.js?id=klg
桂阳新闻综合,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=gyxwzh
中方县电视台,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=zfxdt
芷江电视台,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=zjdt
新晃电视台,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=xhdt
蓝山电视台,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=lstdt
耒阳电视台,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=lydt
汉寿综合频道,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=hszhpd
靖州综合频道,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=jzzhpd
麻阳电视台,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=mydt
永兴电视台,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=yxtv
双峰县电视台,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=sfxdt
花垣综合,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=hyzh
吉首综合,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=jsszh
古丈电视,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=gzdt
龙山综合,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=lszzh
临武综合,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=lwzh
汝城电视台,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=rctv
攸县电视台,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=yxtv
沅江综合,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=yjzh
汨罗综合,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=mlzh
云电视,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=cctv1zh
城步电视,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=cbtd
新化电视台,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=xhtv
新邵新闻综合,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=xsxwzh
桂东融媒,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=gdrm
衡东县电视台,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=hdtv
绥宁电视台,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=sntv
衡阳县电视台,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=hytv
嘉禾新闻综合,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=jhxwzh
安化综合,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hny.js?id=ahzh

湖南爱晚,http://php.jdshipin.com:8880/iptv.php?id=hngg




江苏,#genre#

优漫卡通,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/jiangsulizhi.js?id=ymkt
江苏国际,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/jiangsulizhi.js?id=jsgj
江苏教育,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/jiangsulizhi.js?id=jsjy
镇江-1,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=6db346fad039327b1223d983-171280258830822&wsIPSercert=0f540f265a90d9637de4bfc98dba8554
镇江-2,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8?wsSession=7525bc2371fef9193fbdbeb8-171280267129975&wsIPSercert=0f540f265a90d9637de4bfc98dba8554

无锡新闻,http://stream.thmz.com/wxtv1/sd/live.m3u8?_upt=4ba3ab191698644028
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?_upt=968c13b81704871272
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?_upt=cfacd5221704890772
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?zjiangsd
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?_upt=978cd8731706199708
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=acffe97a1704940314
泗阳综合,http://3739115337.cloudvdn.com/a.m3u8?domain=siyang-tv-hls.cm.jstv.com&player=nwEAAKHdjSKP_58X&secondToken=secondToken%3A5FUijZmDyNMxtCDdne0YzSAwjuw&streamid=siyang-tv%3Asiyang-tv%2Fsiyangzh&v3=1
连云港新闻综合,http://live.lyg1.com/zhpd/sd/live.m3u8
连云港公共,http://live.lyg1.com/ggpd/sd/live.m3u8
镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=a263bdc5a26cd01b57a80359-170493712215358&wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0
镇江民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8?wsSession=25eac7fcbe9d822bf028ffc8-170493717234726&wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0

淮安公共,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd
淮安无线,http://live1.habctv.com/ysylsl/sd/live.m3u8?zjiangsd
海门经济生活,http://2061827158.cloudvdn.com/a.m3u8?domain=haimen-tv-rtmp.cm.jstv.com&player=rZQAAIs1YJWHAKAX&secondToken=secondToken%3A0T5mP-ljzoiHFflfbDWnYUWhycY&streamid=haimen-tv%3Ahaimen-tv%2Fhaimenjjzh&v3=1
海门教育,http://2061827158.cloudvdn.com/a.m3u8?domain=haimen-tv-rtmp.cm.jstv.com&player=rZQAAHySruaQAKAX&secondToken=secondToken%3Awziq3nhj5_ooRP0VogoHwI82vFo&streamid=haimen-tv%3Ahaimen-tv%2Fhaimenjyrw&v3=1
睢宁综合,http://3739115311.cloudvdn.com/a.m3u8?domain=suining-tv-hls.cm.jstv.com&player=TwMAAPjPskOkJ6kX&secondToken=secondToken%3AjegfwzYXwUE9HzG7kRfhCd81WMU&streamid=suining-tv%3Asuining-tv%2Fsuiningzh&v3=1&zjiangsd=
睢宁生活教育,http://3739115343.cloudvdn.com/a.m3u8?domain=suining-tv-hls.cm.jstv.com&player=yGsAAC1Webu1J6kX&secondToken=secondToken%3Amjk0jn9TQkTVaw0MnaOkN2uGNkk&streamid=suining-tv%3Asuining-tv%2Fsuiningsh&v3=1&zjiangsd=
睢宁三农,http://3739115337.cloudvdn.com/a.m3u8?domain=suining-tv-hls.cm.jstv.com&player=nwEAAJApyIx-AKAX&secondToken=secondToken%3AfyPrvACXUQ_VSZUu3Rxm-2py1fo&streamid=suining-tv%3Asuining-tv%2Fsuiningsn&v3=1
苏州新闻综合,vjms://csztv.2500sz.com:8500:3502/live/cid=1|c01&usep2p=1
苏州社会经济,vjms://csztv.2500sz.com:8500:3502/live/cid=2|c02&usep2p=1
苏州文化生活,vjms://csztv.2500sz.com:8500:3502/live/cid=3|c03&usep2p=1

浙江,#genre#

杭州综合,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hangzhou.js?id=zh
西湖明珠,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hangzhou.js?id=xh
杭州生活,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hangzhou.js?id=sh
杭州影视,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hangzhou.js?id=ys
青少体育,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hangzhou.js?id=qt
杭州导视,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/hangzhou.js?id=ds
宁波新闻,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/ningbo.js?id=ningbo1
宁波生活,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/ningbo.js?id=ningbo2
宁波文化,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/ningbo.js?id=ningbo3
宁波影视,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/ningbo.js?id=ningbo4
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
嵊州新闻综合,https://hlsv2.quklive.com/live/1626935015913208/index.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
宁波-象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
宁波-余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8?zzhed

浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江留学,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
中国蓝新闻,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8?
浙江数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8
之江记录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?
浙江休闲台,http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/720p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江教科影院,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?
数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel06/720p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/720p.m3u8
浙江钱江频道,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$浙江官方
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?$浙江官方
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?$浙江官方
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?$浙江官方
浙江影视,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8?$浙江官方
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?$浙江官方
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?$浙江官方
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?$浙江官方
之江记录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?$浙江官方
钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?$浙江官方
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
浙江公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江生活,http://ali-m-l.cztv.com/channels/lantian/channel03/720p.m3u8
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8\r\n
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
浙江经视,http://ali-m-l.cztv.com/channels/lantian/channel003/720p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?fbl=
浙江钱江,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
中国蓝新闻,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8?$浙江官方
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?$LR•IPV4『线路2』
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?$LR•IPV4『线路3』
ZhejiangTVInternational,https://ali-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?$LR•IPV4『线路3』
浙江电视台影视娱乐频道,http://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
浙江影视,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8?





云南,#genre#
云南卫视,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/yunnan.js?id=yunnanweishi
云南都市,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/yunnan.js?id=yunnandushi
云南娱乐,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/yunnan.js?id=yunnanyule
康旅频道,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/yunnan.js?id=yunnangonggong
澜湄国际,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/yunnan.js?id=yunnanguoji
云南少儿,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/yunnan.js?id=yunnanshaoer

吉林,#genre#
长春综合频道,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/changchun.js?id=https://www.chinactv.com/live/1442880654565093377.html
长春文旅体育,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/changchun.js?id=https://www.chinactv.com/live/1442880767035355137.html
长春市民生活,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/changchun.js?id=https://www.chinactv.com/live/1442880854423678977.html
长春城市慢直播,http://zhibo.feylen.top/fltv/js/k-web/ku9/js/changchun.js?id=https://www.chinactv.com/live/1621014101264121858.html

德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
东辽综合,http://stream5.jlntv.cn/dl/sd/live.m3u8
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8?zjild
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild
江源综合,http://stream10.jlntv.cn/jiangyuantv/sd/live.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8?zjild
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8?zjild
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild
延边,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8?zjild
延边,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8?zjild
延边,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8?zjild
